chapter	lang	heading	segment_index	kind	en_span	tr_span	proposition	reader_consequence	confidence
ggplot_basics	pt	Rótulos / Labels	S25.P2	code_mismatch	chapters/ggplot_basics.qmd:606-606	chapters/ggplot_basics.pt.qmd:680-680	The translation says str_glue() was used in the TITLE assignment; the English says it was used in the CAPTION assignment, and the chunk beside it uses str_glue() only inside caption = .	A Portuguese reader looks for str_glue() in the title = argument of the labs() call above, where it does not appear, and may copy the dynamic-date pattern into title = instead of caption = .	high
ggplot_basics	pt	Modifique o tema / Modify theme	S28.P1	code_mismatch	chapters/ggplot_basics.qmd:672-672	chapters/ggplot_basics.pt.qmd:747-747	The translation attributes element_text(hjust = 0) to the plot TITLE; the English attributes it to the CAPTION, and the chunk beside it applies hjust = 0 to plot.caption, not to plot.title.	A Portuguese reader believes hjust = 0 in the example controls the title and writes plot.title = element_text(hjust = 0) when trying to left-align a caption, producing the wrong element.	high
ggplot_basics	pt	`ggplot()`	S8.P1	code_mismatch	chapters/ggplot_basics.qmd:170-170	chapters/ggplot_basics.pt.qmd:192-192	The translation names the ggplot() dataset argument `dados = `; the English names it `data = `, and the chunk beside it writes ggplot(data = linelist).	A Portuguese reader who types ggplot(dados = linelist) gets an unused-argument error, because ggplot2 has no argument named dados.	medium
ggplot_basics	pt	Modifique o tema / Modify theme	S28.P2	untrue	chapters/ggplot_basics.qmd:702-702	chapters/ggplot_basics.pt.qmd:778-778	The translation describes the `axis.text = element_text()` table row as adjusting x-axis text; the English describes it as adjusting axis text on both axes.	The axis.text row and the axis.text.x row now carry the identical description in Portuguese, so a reader cannot tell the two arguments apart and may use axis.text.x when both axes need the change.	medium
ggplot_basics	pt	Fazer gráficos de dados contínuos / Plot continuous data	S31.P1	added	chapters/ggplot_basics.qmd:773-773	chapters/ggplot_basics.pt.qmd:856-856	The translation adds a translator's note explaining that 'jitter' means agitated or nervous in English and that the points are spread so they do not overlap; the English has no such note.	A Portuguese reader meets an in-text editorial aside in the bullet list of plot types that no other language edition carries; the content is correct but it is not part of the handbook text.	high
ggplot_basics	ru	### Modify theme / ### Изменение темы	S29.P1	untrue	chapters/ggplot_basics.qmd:670-670	chapters/ggplot_basics.ru.qmd:670-670	The Russian text states that `legend.position =` accepts the values "низ", "верх", "лево" and "право"; the English states it accepts "bottom", "top", "left" and "right", which are the only strings ggplot2 accepts.	A Russian reader who types `legend.position = "низ"` gets an error, and cannot tell from the text what the accepted strings actually are; the adjacent chunk at line 679 uses "bottom".	high
ggplot_basics	ru	## Facets / Small-multiples / ## Фасеты/малые множества	S17.P1	untrue	chapters/ggplot_basics.qmd:406-406	chapters/ggplot_basics.ru.qmd:407-407	The Russian text says `facet_grid()` takes "one or two ROWS" (одну или две строки) in the formula; the English says one or two COLUMNS (column names) are supplied to the formula.	A Russian reader is told the formula names rows rather than data columns, which contradicts the very next clause of the same bullet ('only one column') and the `rows ~ columns` grid convention being explained.	medium
ggplot_basics	ru	### Set to a static value / ### Установить статистическое значение	S13.P1	untrue	chapters/ggplot_basics.qmd:242-242	chapters/ggplot_basics.ru.qmd:243-243	The Russian heading says 'Set a STATISTICAL value' (статистическое); the English says 'Set to a STATIC value', and the section is about static (constant) aesthetic values.	A reader scanning headings looks for the static-value rule under a heading that promises statistics, and the heading contradicts its own first sentence (line 245), which correctly says статичной.	medium
ggplot_basics	ru	## Plot continuous data / ## Построение графика непрерывных данных	S32.P1	untrue	chapters/ggplot_basics.qmd:768-775	chapters/ggplot_basics.ru.qmd:768-775	In the English list, box plot, jitter plot, violin plot and sina plot are nested as sub-items of 'Plots for one continuous variable'; in the Russian list only the histogram stays nested, so those four are presented at the same level as the scatter plot (two variables) and heat plot (three variables).	A Russian reader does not learn that box, jitter, violin and sina plots belong to the one-continuous-variable family, and may read them as an unrelated category alongside two- and three-variable plots.	medium
ggplot_basics	ru	## Basics of ggplot / ## Основы ggplot	S8.P1	missing	chapters/ggplot_basics.qmd:148-148	chapters/ggplot_basics.ru.qmd:149-149	The English lists four example geometries: bar graph, line plot, scatter plot, histogram. The Russian renders both 'bar graph' and 'histogram' as 'гистограмма', so the bar graph example is absent and 'гистограмма' appears twice.	A Russian reader loses the bar graph as an example geometry and sees a list that names the same shape twice, in a chapter that later insists bar charts and histograms are distinct (lines 781, 1161).	medium
ggplot_basics	ru	### Histograms / ### Гистограммы	S33.P1	untrue	chapters/ggplot_basics.qmd:789-791	chapters/ggplot_basics.ru.qmd:789-791	The verbatim console output block is translated into Russian ('## `stat_bin()`, используя `bins = 30`. Подберите лучшее значение...'), asserting that R prints this message in Russian; R prints the English string shown in the original.	A Russian reader will not match the quoted text to the message R actually prints, and cannot search for it verbatim when troubleshooting.	low
ggplot_basics	ru	### Scaled to column values / ### Масштабирование по значениям столбца	S14.P1	code_mismatch	chapters/ggplot_basics.qmd:273-273	chapters/ggplot_basics.ru.qmd:274-274	The Russian text names the mapped aesthetic as `Size = ` with a capital S; the English and the adjacent chunk (line 292 EN / 292 TR) use the lower-case `size = `, which is the only spelling R accepts.	A reader copying `Size = age` into `aes()` gets an unknown-aesthetic result rather than a scaled point size.	low
ggplot_basics	tr	Geoms	S9.P1	untrue	chapters/ggplot_basics.qmd:184-184	chapters/ggplot_basics.tr.qmd:172-172	The English says ggplot2 itself contains over 40 geoms and that many FURTHER geoms are created by fans; the Turkish says the 40-plus geoms in ggplot2 were created by volunteers/fans, and drops the existence of additional community geoms.	The Turkish reader believes ggplot2's built-in geoms are community contributions, and does not learn that a large extra set of geoms exists outside the package, so they will not look for extension geoms at the linked gallery.	high
ggplot_basics	tr	Groups	S15.P2	untrue	chapters/ggplot_basics.qmd:382-382	chapters/ggplot_basics.tr.qmd:356-356	The English states that using only group = inside aes() will NOT create a legend; the Turkish states that it WILL also create a new legend.	A Turkish reader who wants a legend uses group = alone, gets no legend, and cannot tell whether the plot or their code is wrong.	high
ggplot_basics	tr	Modify theme	S28.P1	untrue	chapters/ggplot_basics.qmd:670-670	chapters/ggplot_basics.tr.qmd:638-638	The English lists the literal values legend.position accepts as "bottom", "top", "left" and "right"; the Turkish lists them as "alt", "üst", "sol" and "sağ", which ggplot2 does not accept and which the adjacent chunk contradicts (it uses legend.position = "bottom").	The reader writes legend.position = "alt" and the plot fails or ignores the setting, with no hint in the text that the value must stay in English.	high
ggplot_basics	tr	Histograms	S32.P3	code_mismatch	chapters/ggplot_basics.qmd:840-840	chapters/ggplot_basics.tr.qmd:791-791	The English instructs the reader to set y = after_stat(density); the Turkish writes y = after_stat(yoğunluk), while the code chunk immediately below (tr 807, 812) uses after_stat(density).	The reader copies after_stat(yoğunluk) and gets an error, because no such statistic exists; the same line tells them to use the syntax exactly, so they have no reason to suspect the translated word.	high
ggplot_basics	tr	Labels	S25.P2	untrue	chapters/ggplot_basics.qmd:606-606	chapters/ggplot_basics.tr.qmd:575-575	The English says the caption shows the maximum hospitalisation DATE in the linelist; the Turkish says it shows the maximum hospital stay DURATION, which the adjacent code (max(linelist$date_hospitalisation)) contradicts.	The reader misreads the caption of their own plot as a length of stay rather than a data cut-off date, and may reuse the str_glue() pattern believing it computes a duration.	high
ggplot_basics	tr	ggplot basics (introduction)	S1.P1	untrue	chapters/ggplot_basics.qmd:15-15	chapters/ggplot_basics.tr.qmd:14-14	The English says tidyverse-compatible formatting makes using ggplot2 and the tidyverse packages together very EFFECTIVE; the Turkish says it makes using many packages together OBLIGATORY ("zorunlu kılar").	The reader concludes ggplot2 cannot be used without adopting a set of other packages, which may deter them from using ggplot2 with base data structures.	high
ggplot_basics	tr	Free or fixed axes	S19.P1	untrue	chapters/ggplot_basics.qmd:487-487	chapters/ggplot_basics.tr.qmd:458-458	The English gives "free" as the literal value to release both axes; the Turkish, in the same list as "free_x", tells the reader to write "serbest", which ggplot2 does not accept and which the adjacent chunk (scales = "free", tr 472) contradicts.	The reader writes scales = "serbest" to free both axes and the call fails, while the two neighbouring values ("free_y", "free_x") work, giving no clue why.	medium
ggplot_basics	tr	Box plots	S33.P2	untrue	chapters/ggplot_basics.qmd:882-884	chapters/ggplot_basics.tr.qmd:832-834	The English says geom_boxplot() creates a BOX plot; the Turkish body text says geom_boxplot() creates a bar chart ("çubuk grafiği"), the same term the chapter uses elsewhere for geom_bar()/geom_col() (tr 175, tr 985 onward).	The reader conflates box plots with bar charts, and within the same paragraph meets both "çubuk grafiği" and "kutu grafiği" for the same object, so they cannot tell which geom produces which figure.	medium
ggplot_basics	tr	Facets / Small-multiples	S16.P1	untrue	chapters/ggplot_basics.qmd:408-408	chapters/ggplot_basics.tr.qmd:381-381	The English says the quick faceting examples that follow use the malaria dataset, with a parenthetical link to the download page; the Turkish says to look at the "Download handbook and data" page FOR those examples.	The reader leaves the chapter to find worked examples on the download page, which holds only data-download instructions, and may miss that the examples are in the next few sections.	medium
ggplot_basics	tr	Histograms	S32.P1	code_mismatch	chapters/ggplot_basics.qmd:787-791	chapters/ggplot_basics.tr.qmd:742-746	The English shows the stat_bin() console message in a plain fenced block, as the console output the prose promises; the Turkish wraps the same text in an executable R chunk carrying figure options (```{r fig.show='hold', out.width=c('50%','50%')}), so it renders as R source rather than as the message.	The reader is told a message appears after the plot, then sees what looks like a runnable code chunk containing only a comment, so they may try to run it or take the message for code they must type.	medium
ggplot_basics	vn	facet_wrap()	S17.P1	untrue	chapters/ggplot_basics.qmd:431-431	chapters/ggplot_basics.vn.qmd:395-395	The English says one facet is created for EACH unique value of District; the translation says "chỉ một facet được tạo ra cho giá trị duy nhất của cột District" (only one facet is created for the unique value of the District column), asserting a single facet rather than one per district.	A Vietnamese reader expects facet_wrap(~District) to produce a single panel, so the multi-panel figure the chunk actually renders contradicts the text and the core purpose of faceting (one panel per group) is lost.	medium
ggplot_basics	vn	Import data	S4.P2	untrue	chapters/ggplot_basics.qmd:55-55	chapters/ggplot_basics.vn.qmd:53-53	The translation states the chapter focuses on TWO continuous variables ("tập trung [vào] hai biến liên tục") and then lists four (age, wt_kg, ct_blood, days_onset_hosp); the English states "the continuous variables" and gives no count.	The stated count contradicts the list beside it, so a reader cannot tell which two of the four columns the chapter will use and may skip two of the variables that later examples rely on.	high
ggplot_basics	vn	Modify theme	S28.P1	untrue	chapters/ggplot_basics.qmd:672-672	chapters/ggplot_basics.vn.qmd:646-646	For element_text(hjust = 0) the English gives the direction as "(from right to left)"; the translation gives the opposite direction, "(từ trái qua phải)" (from left to right).	A reader taking the parenthetical as the direction of the hjust scale infers the reversed convention and sets hjust to the wrong end when aligning a caption or title.	medium
ggplot_tips	es	Colorbrewer and Viridis / Colorbrewer y Viridis	S15.P1	untrue	chapters/ggplot_tips.qmd:377-377	chapters/ggplot_tips.es.qmd:377-377	The English says the viridis palettes are colourblind friendly; the Spanish says they are '¡difíciles para los daltónicos!' (difficult for the colourblind), the opposite claim.	A Spanish reader concludes viridis is a bad choice for colourblind audiences and avoids scale_xxx_viridis_*, choosing exactly the palettes the chapter warns against, even though the quotation in the same sentence says viridis is designed to be perceived by viewers with common forms of colour blindness.	high
ggplot_tips	es	Time axes / Ejes temporales	S21.P2	missing	chapters/ggplot_tips.qmd:656-658	chapters/ggplot_tips.es.qmd:653-657	The English recommends assigning labels = scales::label_date_short() inside scale_x_date() to build efficient date labels that adjust automatically as the data span grows from days to weeks to months to years, and points to the Epicurves multi-level date labels section; the Spanish section ends before this and never mentions label_date_short().	A Spanish reader never learns the automatic date-label solution and keeps hand-tuning date_breaks and date_labels, producing crowded or stale axis labels as the epicurve time span grows.	high
ggplot_tips	es	Time axes / Ejes temporales	S21.C2	alignment_mismatch	chapters/ggplot_tips.qmd:660-668	chapters/ggplot_tips.es.qmd:653-657	The English Time axes section contains a second runnable code chunk demonstrating scale_x_date(labels = scales::label_date_short()); the Spanish section has no counterpart chunk and ends after the first example.	A Spanish reader has no worked example to copy for the label_date_short() approach, so the rendered Spanish page shows one date-axis figure where the English shows two.	high
ggplot_tips	fr	Scales for color, fill, axes, etc.	S5.P1	added	chapters/ggplot_tips.qmd:61-61	chapters/ggplot_tips.fr.qmd:59-59	The translation states that point size can be adjusted according to the minimum and maximum values using `scale_size`, and colour tied to a given variable modified with `scale_color`; the English gives no such per-aesthetic examples and never mentions `scale_size` or min/max-based sizing.	A French reader is told `scale_size` rescales by the data minimum and maximum, an argument-level behaviour the chapter never demonstrates or documents, and may look for min/max options that the section does not cover.	medium
ggplot_tips	fr	Continuous axes scales	S10.P1	untrue	chapters/ggplot_tips.qmd:189-189	chapters/ggplot_tips.fr.qmd:184-184	The translation says the `c()` vector supplied to `breaks = ` contains the NUMBER of desired graduations ("le nombre de graduation souhaitées"); the English says it contains the desired break VALUES.	A French reader may write `breaks = c(10)` expecting ten evenly spaced ticks and instead get a single break at the value 10, then conclude the argument does not work.	high
ggplot_tips	fr	Colorbrewer and Viridis	S15.P1	untrue	chapters/ggplot_tips.qmd:377-377	chapters/ggplot_tips.fr.qmd:366-366	The translation lists the third viridis scale variant as "binaire" (binary); the English says "binned", which is the `scale_*_viridis_b` binned-scale variant.	A French reader looks for a two-value binary palette that does not exist, and misses that ggplot2 offers a binned viridis scale (`scale_fill_viridis_b`) for grouping a continuous variable into intervals.	medium
ggplot_tips	fr	Contour lines	S18.P1	added	chapters/ggplot_tips.qmd:463-463	chapters/ggplot_tips.fr.qmd:445-445	The translation adds the sentence "Elles permettent une différente visualisation de la répartition des points dans l'espace" (contour lines give a different visualisation of how the points are distributed in space); the English paragraph makes no such claim.	A French reader is given an extra, unsourced rationale for contour plots that the English chapter does not state and that no figure in the section demonstrates.	high
ggplot_tips	fr	Combine legends	S26.P1	untrue	chapters/ggplot_tips.qmd:788-788	chapters/ggplot_tips.fr.qmd:761-761	The translation says to remove one plot's legend "pour éviter la dé-duplication" (to AVOID de-duplication); the English says removing it IS the de-duplication.	A French reader reads the stated purpose of the step as the opposite of what it is, and may leave both legends in place believing removal is what should be avoided.	low
ggplot_tips	fr	Point-and-click ggplot2 with esquisse	S30.P1	added	chapters/ggplot_tips.qmd:1090-1090	chapters/ggplot_tips.fr.qmd:1053-1053	The translation opens with "**equisse** fournit une interface graphique pour la construction de graphiques avec **ggplot2**", a descriptive claim about the package that the English section does not make; the English gives only the quoted addin description.	Low impact, but the French reader receives an editorial description presented alongside the quoted vendor text, blurring which words are the quotation.	medium
ggplot_tips	fr	Resources	S33.P1	missing	chapters/ggplot_tips.qmd:1136-1137	chapters/ggplot_tips.fr.qmd:1090-1090	The English attributes the surveillance-data presentation guidelines to the European Centre for Disease Prevention and Control; the translation drops the ECDC attribution and gives the bare link.	A French reader cannot tell who publishes the guidelines, so cannot judge their authority or cite them, and must open the PDF to find the issuing body.	medium
ggplot_tips	jp	Gradient scales / 勾配スケール	S13.P4	code_mismatch	chapters/ggplot_tips.qmd:332-332	chapters/ggplot_tips.jp.qmd:331-331	The English attributes the multi-colour vector argument to `scale_fill_gradientn()`; the Japanese names `scale_fill_gradient()` again, which is not the function used in the code chunk below (jp lines 345-349 call `scale_fill_gradientn()`).	A Japanese reader sees the same function name in both bullets, cannot tell the two-colour function from the n-colour function, and will call `scale_fill_gradient()` with a colour vector, which errors or ignores the extra colours.	high
ggplot_tips	jp	Time axes / 時間スケール	S21.P2	code_mismatch	chapters/ggplot_tips.qmd:656-656	chapters/ggplot_tips.jp.qmd:655-655	The Japanese second sentence names the function `label_date_sort()`; the English names `label_date_short()` throughout, and the code chunk below (jp line 663) calls `scales::label_date_short()`.	A Japanese reader who copies the name from the prose calls a function that does not exist in the scales package and gets 'could not find function' instead of short date labels.	high
ggplot_tips	jp	Plotting multiple datasets / 複数のデータセットをプロットする	S23.P1	missing	chapters/ggplot_tips.qmd:718-718	chapters/ggplot_tips.jp.qmd:717-717	The English strategy is to merge the data AND convert it to 'long' format before plotting; the Japanese keeps only the merge plus adding a dataset-identifying column, and omits the conversion to long format.	A Japanese reader merges the datasets wide, has no single value column to map to an aesthetic, and cannot reproduce the recommended one-plot-from-several-datasets approach.	high
ggplot_tips	jp	Time axes / 時間スケール	S21.P1	untrue	chapters/ggplot_tips.qmd:632-632	chapters/ggplot_tips.jp.qmd:631-631	The Japanese states that the Epidemic curves section sits inside the preceding ggplot basics chapter ('前章 ggplotの基礎 内 流行曲線 の章'); the English points to the separate Epidemic curves page and its ggplot section, and never places Epidemic curves inside ggplot basics.	A Japanese reader looks for date-axis examples inside the ggplot basics chapter, does not find them, and misses the Epidemic curves chapter that actually holds them.	medium
ggplot_tips	jp	Smart Labeling / スマートラベリング	S20.P1	untrue	chapters/ggplot_tips.qmd:549-549	chapters/ggplot_tips.jp.qmd:548-548	The English says there is no ideal way to solve label clashes in the base package (base ggplot2), for which ggrepel is the add-on; the Japanese says the problem is hard to solve with R's base functions ('R の base 関数').	A Japanese reader attributes the label-collision limitation to base R graphics rather than to ggplot2 itself, and may assume plain ggplot2 geom_text()/geom_label() already handles overlap.	medium
ggplot_tips	pt	Time axes / Eixos de tempo	S21.P2	missing	chapters/ggplot_tips.qmd:656-668	chapters/ggplot_tips.pt.qmd:653-657	Assigning `labels = scales::label_date_short()` inside `scale_x_date()` builds efficient x-axis date labels automatically.	The Portuguese reader never learns the `label_date_short()` technique and also loses its worked ggplot example, so they keep hand-specifying `date_breaks` and `date_labels` for every plot.	high
ggplot_tips	pt	Time axes / Eixos de tempo	S21.P2	missing	chapters/ggplot_tips.qmd:656-656	chapters/ggplot_tips.pt.qmd:653-657	The labels produced by `label_date_short()` adjust themselves automatically as the data extend over time, from days to weeks to months to years.	The Portuguese reader does not know that this label approach survives a growing time series, so they do not consider it for a surveillance plot that is re-rendered as the outbreak lengthens.	high
ggplot_tips	pt	Time axes / Eixos de tempo	S21.P2	missing	chapters/ggplot_tips.qmd:658-658	chapters/ggplot_tips.pt.qmd:653-657	A complete example of multi-level date labels is available in the Epidemic curves page.	The Portuguese reader loses the cross-reference and cannot find the full worked example of multi-level date labels elsewhere in the handbook.	high
ggplot_tips	pt	Gradient scales / Escalas em gradiente	S13.P2	untrue	chapters/ggplot_tips.qmd:309-309	chapters/ggplot_tips.pt.qmd:309-309	The translation states that the code produces a "raster" FILE ("produzimos um arquivo 'raster' de um gráfico de densidade de calor"); the English states that the plot itself is a raster heat-tile density plot, and the chunk beside it only sets `geom = "raster"` inside `stat_density2d()` and writes nothing to disk.	The Portuguese reader expects the chunk to write a raster image file, looks for an output file that never appears, and misreads `geom = "raster"` as an export format rather than as the ggplot2 geom that draws the tiles.	medium
ggplot_tips	pt	Scales / Escalas	S7.P1	untrue	chapters/ggplot_tips.qmd:119-119	chapters/ggplot_tips.pt.qmd:119-119	The translation states that other CLASSES exist ("Existem outras classes"); the English states that other METHOD suffixes exist beyond `_discrete()`, `continuous()`, `_date()`, `_gradient()` and `_manual()`.	The Portuguese reader takes the sentence as a remark about extra column classes rather than about extra scale-method suffixes, so they do not go looking for further `scale_AESTHETIC_METHOD()` variants such as `_binned()`.	low
ggplot_tips	ru	Smart Labeling	S20.P1	untrue	chapters/ggplot_tips.qmd:558-558	chapters/ggplot_tips.ru.qmd:558-558	English says to include `fill = ` WITHIN `aes()` to colour the label by value; the Russian says to use `fill = ` OUTSIDE of `aes()`.	A Russian reader places `fill = outcome` outside `aes()` in `geom_label_repel()`, which errors on an unknown object or produces a single static fill, so labels are never coloured by outcome. The very next code chunk (line 611) puts `fill = outcome` inside `aes()`, contradicting the instruction.	high
ggplot_tips	ru	Marginal distributions	S19.P1	code_mismatch	chapters/ggplot_tips.qmd:489-489	chapters/ggplot_tips.ru.qmd:489-489	English lists the literal allowed values of `type = ` as "histogram", "density", "boxplot", "violin", "densigram"; the Russian replaces those literal strings with Russian words ("гистограмма", "плотность", "коробчатая диаграмма", "скрипичная диаграмма", "денсиграмма").	A Russian reader writes `type = "гистограмма"` and `ggMarginal()` fails, because the argument only accepts the English enum. The adjacent chunks at lines 514 and 541 use `type = "histogram"` and `type = "boxplot"`, so the prose contradicts the code it introduces.	high
ggplot_tips	ru	Time axes	S21.P1	code_mismatch	chapters/ggplot_tips.qmd:636-636	chapters/ggplot_tips.ru.qmd:636-636	English gives the `date_breaks` examples as the literal strings `"3 months"` and `"2 days"`; the Russian gives them as `"3 месяца"` and `"2 дня"`.	A Russian reader passes `date_breaks = "3 месяца"` to `scale_x_date()` and the call fails, because the interval string must be English. The chunk directly below (line 647) uses `date_breaks = "1 months"`.	high
ggplot_tips	ru	Scale arguments	S8.P1	untrue	chapters/ggplot_tips.qmd:129-129	chapters/ggplot_tips.ru.qmd:129-129	English says `labels = ` controls HOW the values display; the Russian says `labels = ` controls the ORDER of display of the values ("порядок отображения значений").	A Russian reader believes `labels = ` reorders discrete levels and tries to reorder categories by rearranging the label vector. `labels = ` only renames levels in place, so the labels are silently attached to the wrong bars, producing a mislabelled plot with no error.	medium
ggplot_tips	ru	Dual axes	S28.P3	code_mismatch	chapters/ggplot_tips.qmd:1012-1012	chapters/ggplot_tips.ru.qmd:1012-1012	English lists the literal `align = ` options as "hv", "h", "v", "none"; the Russian renders the fourth option as "без выравнивания" instead of the literal "none".	A Russian reader who wants no alignment passes `align = "без выравнивания"` to `cowplot::align_plots()` and the call fails, because only the English literal "none" is accepted.	medium
ggplot_tips	ru	Marginal distributions	S19.P1	code_mismatch	chapters/ggplot_tips.qmd:491-491	chapters/ggplot_tips.ru.qmd:491-491	English names the argument `size = `; the Russian capitalises it as `Size = `.	A Russian reader copies `Size = ` into `ggMarginal()`. R argument matching is case-sensitive, so the argument is not recognised and the call errors or the size is silently ignored. The English text at line 534, translated correctly as `size = `, then disagrees with this bullet.	medium
ggplot_tips	tr	Time axes / Zaman eksenleri	S21.P2	missing	chapters/ggplot_tips.qmd:654-668	chapters/ggplot_tips.tr.qmd:642-645	Assigning `labels = scales::label_date_short()` inside `scale_x_date()` builds efficient x-axis date labels automatically, and those labels adjust themselves as the data span grows from days to weeks to months to years.	The Turkish reader never learns the `label_date_short()` shortcut, loses the runnable example chunk that demonstrates it, and loses the pointer to the Epicurves 'multi-level date labels' section. They are left only with manual `date_breaks`/`date_labels` and will hand-tune axis labels every time the date range changes.	high
ggplot_tips	tr	Color schemes / Renk şemaları	S6.P2	code_mismatch	chapters/ggplot_tips.qmd:84-84	chapters/ggplot_tips.tr.qmd:74-74	Inside `aes()` the aesthetic is mapped with `color = hospital`, and outside `aes()` a static value is set with `color = "blue"`.	The Turkish text writes these as `renk = hastane` and `color= "mavi"`. Neither exists: `linelist` has no `hastane` column and `"mavi"` is not an R colour name, while the chunk directly below uses `color = "purple"` and `aes(color = gender)`. A reader copying the prose gets 'object not found' or 'invalid color name' errors.	high
ggplot_tips	tr	Continuous axes scales / Sürekli eksen ölçekleri	S10.P1	code_mismatch	chapters/ggplot_tips.qmd:189-189	chapters/ggplot_tips.tr.qmd:179-179	The argument that supplies the sequence of axis break values is named `breaks = `.	The Turkish text instructs the reader to use a `kesmeler = ` argument, which does not exist in ggplot2, while the chunk immediately below uses `breaks = seq(...)`. A reader following the prose gets an 'unused argument' error from `scale_y_continuous()`.	high
ggplot_tips	tr	Dual axes / Çift eksen	S28.P1	code_mismatch	chapters/ggplot_tips.qmd:956-956	chapters/ggplot_tips.tr.qmd:927-927	The two plots are made to share an x-axis by giving both the same `date_breaks` and `date_labels` arguments.	The Turkish bullet names these arguments `tarih_araları` and `tarih_etiketleri`, which do not exist, while the p1 and p2 chunks below both use `date_breaks = "month"` and `date_labels = "%b"`. A reader cannot find the named arguments and may not realise the two axes must be configured identically.	high
ggplot_tips	tr	Color schemes / Renk şemaları	S6.P1	code_mismatch	chapters/ggplot_tips.qmd:69-69	chapters/ggplot_tips.tr.qmd:60-60	Exterior colour of a plot object is controlled by the aesthetic named `color = ` and interior colour by the aesthetic named `fill = `.	The Turkish text names them `renk = ` and `dolgu = `, which are not ggplot2 aesthetics, while the chunk below uses `color = "red"` and `fill = "lightblue"`. The reader learns the wrong argument names for the single most-used pair of aesthetics in the chapter.	medium
ggplot_tips	tr	Gradient scales / Gradyan ölçekleri	S13.P4	code_mismatch	chapters/ggplot_tips.qmd:332-332	chapters/ggplot_tips.tr.qmd:322-322	`scale_fill_gradientn()` takes the colour vector through an argument written `values = `.	The Turkish bullet writes the argument as "değerler =", which does not exist, while the chunk below uses `colors = c(...)` and `values = scales::rescale(...)`. The reader cannot match the bullet to any argument in the example code.	medium
ggplot_tips	tr	Scales / Ölçekler	S7.P1	untrue	chapters/ggplot_tips.qmd:117-117	chapters/ggplot_tips.tr.qmd:107-107	The first part of a scale function name, `scale_`, is invariant: it never changes.	The Turkish text reads 'İlk kısım olan `scale_()` düzeltildi' ('the first part, `scale_()`, was corrected/repaired'), which states an edit was made rather than that the prefix is fixed. The reader loses the rule that only the second and third parts of `scale_AESTHETIC_METHOD()` vary, which is the point of the three-part list.	medium
ggplot_tips	tr	Combine legends / Göstergeleri birleştir	S26.P1	untrue	chapters/ggplot_tips.qmd:788-788	chapters/ggplot_tips.tr.qmd:759-759	Removing the legend from one of two plots that share the same legend de-duplicates the legend.	The Turkish parenthetical says '(tekrarlanacaktır)' ('it will be repeated'), asserting the opposite outcome of the instruction it annotates. A reader may conclude that deleting one legend produces a duplicated legend and skip the step, ending up with two identical legends in the combined figure.	medium
ggplot_tips	tr	Color schemes / Renk şemaları	S6.P1	untrue	chapters/ggplot_tips.qmd:71-71	chapters/ggplot_tips.tr.qmd:62-62	The complete list of R colour names is at http://sape.inf.usi.ch/quick-reference/ggplot2/colour.	The Turkish link target was respelled to .../ggplot2/color, a path that does not exist on that site. A reader clicking 'tam liste' reaches a dead page instead of the colour-name reference.	medium
ggplot_tips	tr	Resources / Kaynaklar	S33.P1	untrue	chapters/ggplot_tips.qmd:1161-1161	chapters/ggplot_tips.tr.qmd:1128-1128	The ggplot2 cheatsheet is at http://zevross.com/blog/2014/08/04/beautiful-plotting-in-r-a-ggplot2-cheatsheet-3/.	The Turkish link target was respelled to .../beauty-plotting-in-r-a-ggplot2-cheatsheet-3/, which does not resolve. The reader cannot reach the cheatsheet from the Resources list, even though the correct URL still appears in a commented-out block later in the same file.	medium
ggplot_tips	vn	Time axes / Trục thời gian	S21.P2	missing	chapters/ggplot_tips.qmd:655-668	chapters/ggplot_tips.vn.qmd:653-657	Assigning `labels = scales::label_date_short()` inside `scale_x_date()` builds efficient x-axis date labels automatically, and those labels re-adjust on their own as the data span grows from days to weeks to months to years.	The Vietnamese reader finishes the Time axes section knowing only the manual `date_breaks` / `date_labels` route, never learns the `label_date_short()` shortcut, and loses the accompanying runnable example chunk that the English chapter provides, so they hand-tune date label formats that would otherwise adapt by themselves.	high
ggplot_tips	vn	Time axes / Trục thời gian	S21.P2	missing	chapters/ggplot_tips.qmd:658-658	chapters/ggplot_tips.vn.qmd:653-657	A complete worked example of efficient date labels exists in the Epicurves page, in its section on multi-level date labels.	The Vietnamese reader gets no pointer to the fuller treatment of multi-level date labels elsewhere in the handbook, so they cannot follow up when the brief in-page guidance is not enough.	high
grouping	es	### Import data / ### Importar datos	S4.P2	alignment_mismatch	chapters/grouping.qmd:62-64	chapters/grouping.es.qmd:60-62	The English shows a second, displayed (eval=F) code chunk giving the reader the runnable import command linelist <- appliedepidata::get_data(name = "linelist_cleaned_rds"); in Spanish that chunk is commented out with leading '#' on all three fence lines, so it is no longer a code chunk and has no counterpart segment.	The Spanish reader never sees a formatted, copyable import command. Instead the page renders the literal text '#```{r, eval=F}' and a stray fence, which also risks swallowing the following prose into a code block. The reader must reconstruct the import call from the surrounding sentence.	high
