chapter	lang	en_segment_id	tr_segment_id	relation	confidence	reviewed
ggplot_basics	pt	S6.P2	S6.P2	1-1	high	TRUE
ggplot_basics	pt	S6.P3	S6.P3	1-1	high	TRUE
ggplot_basics	pt	S6.P4	S6.P4	1-1	high	TRUE
ggplot_basics	pt	S6.P5	S6.P5	1-1	high	TRUE
ggplot_basics	pt	S7.P1	S7.P1	1-1	high	TRUE
ggplot_basics	pt	S8.P1	S8.P1	1-1	high	TRUE
ggplot_basics	pt	S9.P1	S9.P1	1-1	high	TRUE
ggplot_basics	pt	S10.P1	S10.P1	1-1	high	TRUE
ggplot_basics	pt	S10.P2	S10.P2	1-1	high	TRUE
ggplot_basics	pt	S11.P1	S11.P1	1-1	high	TRUE
ggplot_basics	pt	S12.P1	S12.P1	1-1	high	TRUE
ggplot_basics	pt	S13.P1	S13.P1	1-1	high	TRUE
ggplot_basics	pt	S13.P2	S13.P2	1-1	high	TRUE
ggplot_basics	pt	S14.P1	S14.P1	1-1	high	TRUE
ggplot_basics	pt	S15.P1	S15.P1	1-1	high	TRUE
ggplot_basics	pt	S15.P2	S15.P2	1-1	high	TRUE
ggplot_basics	pt	S16.P1	S16.P1	1-1	high	TRUE
ggplot_basics	pt	S16.P2	S16.P2	1-1	high	TRUE
ggplot_basics	pt	S17.P1	S17.P1	1-1	high	TRUE
ggplot_basics	pt	S18.P1	S18.P1	1-1	high	TRUE
ggplot_basics	pt	S18.P2	S18.P2	1-1	high	TRUE
ggplot_basics	pt	S18.P3	S18.P3	1-1	high	TRUE
ggplot_basics	pt	S19.P1	S19.P1	1-1	high	TRUE
ggplot_basics	pt	S19.P2	S19.P2	1-1	high	TRUE
ggplot_basics	pt	S20.P1	S20.P1	1-1	high	TRUE
ggplot_basics	pt	S22.P1	S22.P1	1-1	high	TRUE
ggplot_basics	pt	S23.P1	S23.P1	1-1	high	TRUE
ggplot_basics	pt	S24.P1	S24.P1	1-1	high	TRUE
ggplot_basics	pt	S25.P1	S25.P1	1-1	high	TRUE
ggplot_basics	pt	S25.P2	S25.P2	1-1	high	TRUE
ggplot_basics	pt	S26.P1	S26.P1	1-1	high	TRUE
ggplot_basics	pt	S27.P1	S27.P1	1-1	high	TRUE
ggplot_basics	pt	S28.P1	S28.P1	1-1	high	TRUE
ggplot_basics	pt	S28.P2	S28.P2	1-1	high	TRUE
ggplot_basics	pt	S29.P1	S29.P1	1-1	high	TRUE
ggplot_basics	pt	S30.P1	S30.P1	1-1	high	TRUE
ggplot_basics	pt	S31.P1	S31.P1	1-1	high	TRUE
ggplot_basics	pt	S32.P1	S32.P1	1-1	high	TRUE
ggplot_basics	pt	S32.P2	S32.P2	1-1	high	TRUE
ggplot_basics	pt	S32.P3	S32.P3	1-1	high	TRUE
ggplot_basics	pt	S32.P4	S32.P4	1-1	high	TRUE
ggplot_basics	pt	S32.P5	S32.P5	1-1	high	TRUE
ggplot_basics	pt	S33.P1	S33.P1	1-1	high	TRUE
ggplot_basics	pt	S33.P2	S33.P2	1-1	high	TRUE
ggplot_basics	pt	S33.P3	S33.P3	1-1	high	TRUE
ggplot_basics	pt	S34.P1	S34.P1	1-1	high	TRUE
ggplot_basics	pt	S34.P2	S34.P2	1-1	high	TRUE
ggplot_basics	pt	S35.P1	S35.P1	1-1	high	TRUE
ggplot_basics	pt	S36.P1	S36.P1	1-1	high	TRUE
ggplot_basics	pt	S37.P1	S37.P1	1-1	high	TRUE
ggplot_basics	pt	S39.P1	S39.P1	1-1	high	TRUE
ggplot_basics	pt	S40.P1	S40.P1	1-1	high	TRUE
ggplot_basics	pt	S40.P2	S40.P2	1-1	high	TRUE
ggplot_basics	pt	S41.P1	S41.P1	1-1	high	TRUE
ggplot_basics	pt	S42.P1	S42.P1	1-1	high	TRUE
ggplot_basics	pt	S42.P2	S42.P2	1-1	high	TRUE
ggplot_basics	pt	S42.P3	S42.P3	1-1	high	TRUE
ggplot_basics	pt	S42.P4	S42.P4	1-1	high	TRUE
ggplot_basics	pt	S42.P5	S42.P5	1-1	high	TRUE
ggplot_basics	pt	S43.P1	S43.P1	1-1	high	TRUE
ggplot_basics	pt	S44.P1	S44.P1	1-1	high	TRUE
ggplot_basics	ru	S1.P1	S1.P1	1-1	high	TRUE
ggplot_basics	ru	S2.P1	S2.P1	1-1	high	TRUE
ggplot_basics	ru	S4.P1	S4.P1	1-1	high	TRUE
ggplot_basics	ru	S5.P1	S5.P1	1-1	high	TRUE
ggplot_basics	ru	S5.P2	S5.P2	1-1	high	TRUE
ggplot_basics	ru	S6.P1	S6.P1	1-1	high	TRUE
ggplot_basics	ru	S7.P1	S7.P1	1-1	high	TRUE
ggplot_basics	ru	S7.P2	S7.P2	1-1	high	TRUE
ggplot_basics	ru	S7.P3	S7.P3	1-1	high	TRUE
ggplot_basics	ru	S7.P4	S7.P4	1-1	high	TRUE
ggplot_basics	ru	S7.P5	S7.P5	1-1	high	TRUE
ggplot_basics	ru	S7.P6	S7.P6	1-1	high	TRUE
ggplot_basics	ru	S8.P1	S8.P1	1-1	high	TRUE
ggplot_basics	ru	S9.P1	S9.P1	1-1	high	TRUE
ggplot_basics	ru	S10.P1	S10.P1	1-1	high	TRUE
ggplot_basics	ru	S11.P1	S11.P1	1-1	high	TRUE
ggplot_basics	ru	S11.P2	S11.P2	1-1	high	TRUE
ggplot_basics	ru	S12.P1	S12.P1	1-1	high	TRUE
ggplot_basics	ru	S13.P1	S13.P1	1-1	high	TRUE
ggplot_basics	ru	S14.P1	S14.P1	1-1	high	TRUE
ggplot_basics	ru	S14.P2	S14.P2	1-1	high	TRUE
ggplot_basics	ru	S15.P1	S15.P1	1-1	high	TRUE
ggplot_basics	ru	S16.P1	S16.P1	1-1	high	TRUE
ggplot_basics	ru	S16.P2	S16.P2	1-1	high	TRUE
ggplot_basics	ru	S17.P1	S17.P1	1-1	high	TRUE
ggplot_basics	ru	S17.P2	S17.P2	1-1	high	TRUE
ggplot_basics	ru	S18.P1	S18.P1	1-1	high	TRUE
ggplot_basics	ru	S19.P1	S19.P1	1-1	high	TRUE
ggplot_basics	ru	S19.P2	S19.P2	1-1	high	TRUE
ggplot_basics	ru	S19.P3	S19.P3	1-1	high	TRUE
ggplot_basics	ru	S20.P1	S20.P1	1-1	high	TRUE
ggplot_basics	ru	S20.P2	S20.P2	1-1	high	TRUE
ggplot_basics	ru	S21.P1	S21.P1	1-1	high	TRUE
ggplot_basics	ru	S23.P1	S23.P1	1-1	high	TRUE
ggplot_basics	ru	S24.P1	S24.P1	1-1	high	TRUE
ggplot_basics	ru	S25.P1	S25.P1	1-1	high	TRUE
ggplot_basics	ru	S26.P1	S26.P1	1-1	high	TRUE
ggplot_basics	ru	S26.P2	S26.P2	1-1	high	TRUE
ggplot_basics	ru	S27.P1	S27.P1	1-1	high	TRUE
ggplot_basics	ru	S28.P1	S28.P1	1-1	high	TRUE
ggplot_basics	ru	S29.P1	S29.P1	1-1	high	TRUE
ggplot_basics	ru	S29.P2	S29.P2	1-1	high	TRUE
ggplot_basics	ru	S30.P1	S30.P1	1-1	high	TRUE
ggplot_basics	ru	S31.P1	S31.P1	1-1	high	TRUE
ggplot_basics	ru	S32.P1	S32.P1	1-1	high	TRUE
ggplot_basics	ru	S33.P1	S33.P1	1-1	high	TRUE
ggplot_basics	ru	S34.P1	S34.P1	1-1	high	TRUE
ggplot_basics	ru	S34.P2	S34.P2	1-1	high	TRUE
ggplot_basics	ru	S34.P3	S34.P3	1-1	high	TRUE
ggplot_basics	ru	S34.P4	S34.P4	1-1	high	TRUE
ggplot_basics	ru	S35.P1	S35.P1	1-1	high	TRUE
ggplot_basics	ru	S35.P2	S35.P2	1-1	high	TRUE
ggplot_basics	ru	S35.P3	S35.P3	1-1	high	TRUE
ggplot_basics	ru	S36.P1	S36.P1	1-1	high	TRUE
ggplot_basics	ru	S36.P2	S36.P2	1-1	high	TRUE
ggplot_basics	ru	S37.P1	S37.P1	1-1	high	TRUE
ggplot_basics	ru	S38.P1	S38.P1	1-1	high	TRUE
ggplot_basics	ru	S39.P1	S39.P1	1-1	high	TRUE
ggplot_basics	ru	S41.P1	S41.P1	1-1	high	TRUE
ggplot_basics	ru	S42.P1	S42.P1	1-1	high	TRUE
ggplot_basics	ru	S42.P2	S42.P2	1-1	high	TRUE
ggplot_basics	ru	S43.P1	S43.P1	1-1	high	TRUE
ggplot_basics	ru	S44.P1	S44.P1	1-1	high	TRUE
ggplot_basics	ru	S44.P2	S44.P2	1-1	high	TRUE
ggplot_basics	ru	S44.P3	S44.P3	1-1	high	TRUE
ggplot_basics	ru	S44.P4	S44.P4	1-1	high	TRUE
ggplot_basics	ru	S44.P5	S44.P5	1-1	high	TRUE
ggplot_basics	ru	S45.P1	S45.P1	1-1	high	TRUE
ggplot_basics	ru	S46.P1	S46.P1	1-1	high	TRUE
ggplot_basics	tr	S1.P1	S1.P1	1-1	high	TRUE
ggplot_basics	tr	S3.P1	S3.P1	1-1	high	TRUE
ggplot_basics	tr	S4.P1	S4.P1	1-1	high	TRUE
ggplot_basics	tr	S4.P2	S4.P2	1-1	high	TRUE
ggplot_basics	tr	S5.P1	S5.P1	1-1	high	TRUE
ggplot_basics	tr	S6.P1	S6.P1	1-1	high	TRUE
ggplot_basics	tr	S6.P2	S6.P2	1-1	high	TRUE
ggplot_basics	tr	S6.P3	S6.P3	1-1	high	TRUE
ggplot_basics	tr	S6.P4	S6.P4	1-1	high	TRUE
ggplot_basics	tr	S6.P5	S6.P5	1-1	high	TRUE
ggplot_basics	tr	S6.P6	S6.P6	1-1	high	TRUE
ggplot_basics	tr	S7.P1	S7.P1	1-1	high	TRUE
ggplot_basics	tr	S8.P1	S8.P1	1-1	high	TRUE
ggplot_basics	tr	S9.P1	S9.P1	1-1	high	TRUE
ggplot_basics	tr	S10.P1	S10.P1	1-1	high	TRUE
ggplot_basics	tr	S10.P2	S10.P2	1-1	high	TRUE
ggplot_basics	tr	S11.P1	S11.P1	1-1	high	TRUE
ggplot_basics	tr	S12.P1	S12.P1	1-1	high	TRUE
ggplot_basics	tr	S13.P1	S13.P1	1-1	high	TRUE
ggplot_basics	tr	S13.P2	S13.P2	1-1	high	TRUE
ggplot_basics	tr	S14.P1	S14.P1	1-1	high	TRUE
ggplot_basics	tr	S15.P1	S15.P1	1-1	high	TRUE
ggplot_basics	tr	S15.P2	S15.P2	1-1	high	TRUE
ggplot_basics	tr	S16.P1	S16.P1	1-1	high	TRUE
ggplot_basics	tr	S16.P2	S16.P2	1-1	high	TRUE
ggplot_basics	tr	S17.P1	S17.P1	1-1	high	TRUE
ggplot_basics	tr	S18.P1	S18.P1	1-1	high	TRUE
ggplot_basics	tr	S18.P2	S18.P2	1-1	high	TRUE
ggplot_basics	tr	S18.P3	S18.P3	1-1	high	TRUE
ggplot_basics	tr	S19.P1	S19.P1	1-1	high	TRUE
ggplot_basics	tr	S19.P2	S19.P2	1-1	high	TRUE
ggplot_basics	tr	S20.P1	S20.P1	1-1	high	TRUE
ggplot_basics	tr	S22.P1	S22.P1	1-1	high	TRUE
ggplot_basics	tr	S23.P1	S23.P1	1-1	high	TRUE
ggplot_basics	tr	S24.P1	S24.P1	1-1	high	TRUE
ggplot_basics	tr	S25.P1	S25.P1	1-1	high	TRUE
ggplot_basics	tr	S25.P2	S25.P2	1-1	high	TRUE
ggplot_basics	tr	S26.P1	S26.P1	1-1	high	TRUE
ggplot_basics	tr	S27.P1	S27.P1	1-1	high	TRUE
ggplot_basics	tr	S28.P1	S28.P1	1-1	high	TRUE
ggplot_basics	tr	S28.P2	S28.P2	1-1	high	TRUE
ggplot_basics	tr	S29.P1	S29.P1	1-1	high	TRUE
ggplot_basics	tr	S30.P1	S30.P1	1-1	high	TRUE
ggplot_basics	tr	S31.P1	S31.P1	1-1	high	TRUE
ggplot_basics	tr	S32.P1	S32.P1+S32.P2	1-many	high	TRUE
ggplot_basics	tr	S32.P2	S32.P3	1-1	high	TRUE
ggplot_basics	tr	S32.P3	S32.P4	1-1	high	TRUE
ggplot_basics	tr	S32.P4	S32.P5	1-1	high	TRUE
ggplot_basics	tr	S33.P1	S33.P1	1-1	high	TRUE
ggplot_basics	tr	S33.P2	S33.P2	1-1	high	TRUE
ggplot_basics	tr	S33.P3	S33.P3	1-1	high	TRUE
ggplot_basics	tr	S34.P1	S34.P1	1-1	high	TRUE
ggplot_basics	tr	S34.P2	S34.P2	1-1	high	TRUE
ggplot_basics	tr	S35.P1	S35.P1	1-1	high	TRUE
ggplot_basics	tr	S36.P1	S36.P1	1-1	high	TRUE
ggplot_basics	tr	S36.P2	S36.P2	1-1	high	TRUE
ggplot_basics	tr	S37.P1	S37.P1	1-1	high	TRUE
ggplot_basics	tr	S39.P1	S39.P1	1-1	high	TRUE
ggplot_basics	tr	S40.P1	S40.P1	1-1	high	TRUE
ggplot_basics	tr	S40.P2	S40.P2	1-1	high	TRUE
ggplot_basics	tr	S41.P1	S41.P1	1-1	high	TRUE
ggplot_basics	tr	S42.P1	S42.P1	1-1	high	TRUE
ggplot_basics	tr	S42.P2	S42.P2	1-1	high	TRUE
ggplot_basics	tr	S42.P3	S42.P3	1-1	high	TRUE
ggplot_basics	tr	S42.P4	S42.P4	1-1	high	TRUE
ggplot_basics	tr	S42.P5	S42.P5	1-1	high	TRUE
ggplot_basics	tr	S43.P1	S43.P1	1-1	high	TRUE
ggplot_basics	tr	S44.P1	S44.P1	1-1	high	TRUE
ggplot_basics	vn	S1.P1	S1.P1	1-1	high	TRUE
ggplot_basics	vn	S3.P1	S3.P1	1-1	high	TRUE
ggplot_basics	vn	S4.P1	S4.P1	1-1	high	TRUE
ggplot_basics	vn	S4.P2	S4.P2	1-1	high	TRUE
ggplot_basics	vn	S5.P1	S5.P1	1-1	high	TRUE
ggplot_basics	vn	S6.P1	S6.P1	1-1	high	TRUE
ggplot_basics	vn	S6.P2	S6.P2	1-1	high	TRUE
ggplot_basics	vn	S6.P3	S6.P3	1-1	high	TRUE
ggplot_basics	vn	S6.P4	S6.P4	1-1	high	TRUE
ggplot_basics	vn	S6.P5	S6.P5	1-1	high	TRUE
ggplot_basics	vn	S7.P1	S7.P1	1-1	high	TRUE
ggplot_basics	vn	S8.P1	S8.P1	1-1	high	TRUE
ggplot_basics	vn	S9.P1	S9.P1	1-1	high	TRUE
ggplot_basics	vn	S10.P1	S10.P1	1-1	high	TRUE
ggplot_basics	vn	S10.P2	S10.P2	1-1	high	TRUE
ggplot_basics	vn	S11.P1	S11.P1	1-1	high	TRUE
ggplot_basics	vn	S12.P1	S12.P1	1-1	high	TRUE
ggplot_basics	vn	S13.P1	S13.P1	1-1	high	TRUE
ggplot_basics	vn	S13.P2	S13.P2	1-1	high	TRUE
ggplot_basics	vn	S14.P1	S14.P1	1-1	high	TRUE
ggplot_basics	vn	S15.P1	S15.P1	1-1	high	TRUE
ggplot_basics	vn	S15.P2	S15.P2	1-1	high	TRUE
ggplot_basics	vn	S16.P1	S16.P1	1-1	high	TRUE
ggplot_basics	vn	S16.P2	S16.P2	1-1	high	TRUE
ggplot_basics	vn	S17.P1	S17.P1	1-1	high	TRUE
ggplot_basics	vn	S18.P1	S18.P1	1-1	high	TRUE
ggplot_basics	vn	S18.P2	S18.P2	1-1	high	TRUE
ggplot_basics	vn	S18.P3	S18.P3	1-1	high	TRUE
ggplot_basics	vn	S19.P1	S19.P1	1-1	high	TRUE
ggplot_basics	vn	S20.P1	S20.P1	1-1	high	TRUE
ggplot_basics	vn	S22.P1	S22.P1	1-1	high	TRUE
ggplot_basics	vn	S23.P1	S23.P1	1-1	high	TRUE
ggplot_basics	vn	S24.P1	S24.P1	1-1	high	TRUE
ggplot_basics	vn	S25.P1	S25.P1	1-1	high	TRUE
ggplot_basics	vn	S25.P2	S25.P2	1-1	high	TRUE
ggplot_basics	vn	S26.P1	S26.P1	1-1	high	TRUE
ggplot_basics	vn	S27.P1	S27.P1	1-1	high	TRUE
ggplot_basics	vn	S28.P1	S28.P1	1-1	high	TRUE
ggplot_basics	vn	S28.P2	S28.P2	1-1	high	TRUE
ggplot_basics	vn	S29.P1	S29.P1	1-1	high	TRUE
ggplot_basics	vn	S30.P1	S30.P1	1-1	high	TRUE
ggplot_basics	vn	S31.P1	S31.P1	1-1	high	TRUE
ggplot_basics	vn	S32.P1	S32.P1	1-1	high	TRUE
ggplot_basics	vn	S32.P2	S32.P2	1-1	high	TRUE
ggplot_basics	vn	S32.P3	S32.P3	1-1	high	TRUE
ggplot_basics	vn	S32.P4	S32.P4	1-1	high	TRUE
ggplot_basics	vn	S33.P1	S33.P1	1-1	high	TRUE
ggplot_basics	vn	S33.P2	S33.P2	1-1	high	TRUE
ggplot_basics	vn	S33.P3	S33.P3	1-1	high	TRUE
ggplot_basics	vn	S34.P1	S34.P1	1-1	high	TRUE
ggplot_basics	vn	S34.P2	S34.P2	1-1	high	TRUE
ggplot_basics	vn	S35.P1	S35.P1	1-1	high	TRUE
ggplot_basics	vn	S36.P1	S36.P1	1-1	high	TRUE
ggplot_basics	vn	S37.P1	S37.P1	1-1	high	TRUE
ggplot_basics	vn	S39.P1	S39.P1	1-1	high	TRUE
ggplot_basics	vn	S40.P1	S40.P1	1-1	high	TRUE
ggplot_basics	vn	S40.P2	S40.P2	1-1	high	TRUE
ggplot_basics	vn	S41.P1	S41.P1	1-1	high	TRUE
ggplot_basics	vn	S42.P1	S42.P1	1-1	high	TRUE
ggplot_basics	vn	S42.P2	S42.P2	1-1	high	TRUE
ggplot_basics	vn	S42.P3	S42.P3	1-1	high	TRUE
ggplot_basics	vn	S42.P4	S42.P4	1-1	high	TRUE
ggplot_basics	vn	S42.P5	S42.P5	1-1	high	TRUE
ggplot_basics	vn	S43.P1	S43.P1	1-1	high	TRUE
ggplot_basics	vn	S44.P1	S44.P1	1-1	high	TRUE
ggplot_tips	es	S1.P1	S1.P1	1-1	high	TRUE
ggplot_tips	es	S3.P1	S3.P1	1-1	high	TRUE
ggplot_tips	es	S4.P1	S4.P1	1-1	high	TRUE
ggplot_tips	es	S4.P2	S4.P2	1-1	high	TRUE
ggplot_tips	es	S5.P1	S5.P1	1-1	high	TRUE
ggplot_tips	es	S6.P1	S6.P1	1-1	high	TRUE
ggplot_tips	es	S6.P2	S6.P2	1-1	high	TRUE
ggplot_tips	es	S7.P1	S7.P1	1-1	high	TRUE
ggplot_tips	es	S8.P1	S8.P1	1-1	high	TRUE
ggplot_tips	es	S9.P1	S9.P1	1-1	high	TRUE
ggplot_tips	es	S10.P1	S10.P1	1-1	high	TRUE
ggplot_tips	es	S11.P1	S11.P1	1-1	high	TRUE
ggplot_tips	es	S12.P1	S12.P1	1-1	high	TRUE
ggplot_tips	es	S12.P2	S12.P2	1-1	high	TRUE
ggplot_tips	es	S13.P1	S13.P1	1-1	high	TRUE
ggplot_tips	es	S13.P2	S13.P2	1-1	high	TRUE
ggplot_tips	es	S13.P3	S13.P3	1-1	high	TRUE
ggplot_tips	es	S13.P4	S13.P4	1-1	high	TRUE
ggplot_tips	es	S15.P1	S15.P1	1-1	high	TRUE
ggplot_tips	es	S16.P1	S16.P1	1-1	high	TRUE
ggplot_tips	es	S17.P1	S17.P1	1-1	high	TRUE
ggplot_tips	es	S18.P1	S18.P1	1-1	high	TRUE
ggplot_tips	es	S19.P1	S19.P1	1-1	high	TRUE
ggplot_tips	es	S19.P2	S19.P2	1-1	high	TRUE
ggplot_tips	es	S19.P3	S19.P3	1-1	high	TRUE
ggplot_tips	es	S19.P4	S19.P4	1-1	high	TRUE
ggplot_tips	es	S20.P1	S20.P1	1-1	high	TRUE
ggplot_tips	es	S20.P2	S20.P2	1-1	high	TRUE
ggplot_tips	es	S21.P1	S21.P1	1-1	high	TRUE
ggplot_tips	es	S21.P2	NA	unmatched-en	high	TRUE
ggplot_tips	es	S22.P1	S22.P1	1-1	high	TRUE
ggplot_tips	es	S22.P2	S22.P2	1-1	high	TRUE
ggplot_tips	es	S23.P1	S23.P1	1-1	high	TRUE
ggplot_tips	es	S24.P1	S24.P1	1-1	high	TRUE
ggplot_tips	es	S24.P2	S24.P2	1-1	high	TRUE
ggplot_tips	es	S25.P1	S25.P1	1-1	high	TRUE
ggplot_tips	es	S26.P1	S26.P1	1-1	high	TRUE
ggplot_tips	es	S26.P2	S26.P2	1-1	high	TRUE
ggplot_tips	es	S26.P3	S26.P3	1-1	high	TRUE
ggplot_tips	es	S26.P4	S26.P4	1-1	high	TRUE
ggplot_tips	es	S27.P1	S27.P1	1-1	high	TRUE
ggplot_tips	es	S27.P2	S27.P2	1-1	high	TRUE
ggplot_tips	es	S28.P1	S28.P1	1-1	high	TRUE
ggplot_tips	es	S28.P2	S28.P2	1-1	high	TRUE
ggplot_tips	es	S28.P3	S28.P3	1-1	high	TRUE
ggplot_tips	es	S29.P1	S29.P1	1-1	high	TRUE
ggplot_tips	es	S30.P1	S30.P1	1-1	high	TRUE
ggplot_tips	es	S32.P1	S32.P1	1-1	high	TRUE
ggplot_tips	es	S32.P2	S32.P2	1-1	high	TRUE
ggplot_tips	es	S33.P1	S33.P1	1-1	high	TRUE
ggplot_tips	fr	S1.P1	S1.P1	1-1	high	TRUE
ggplot_tips	fr	S3.P1	S3.P1	1-1	high	TRUE
ggplot_tips	fr	S4.P1	S4.P1	1-1	high	TRUE
ggplot_tips	fr	S4.P2	S4.P2	1-1	high	TRUE
ggplot_tips	fr	S4.P3	S4.P3	1-1	high	TRUE
ggplot_tips	fr	S5.P1	S5.P1	1-1	high	TRUE
ggplot_tips	fr	S6.P1	S6.P1	1-1	high	TRUE
ggplot_tips	fr	S6.P2	S6.P2	1-1	high	TRUE
ggplot_tips	fr	S7.P1	S7.P1	1-1	high	TRUE
ggplot_tips	fr	S8.P1	S8.P1	1-1	high	TRUE
ggplot_tips	fr	S9.P1	S9.P1	1-1	high	TRUE
ggplot_tips	fr	S10.P1	S10.P1	1-1	high	TRUE
ggplot_tips	fr	S11.P1	S11.P1	1-1	high	TRUE
ggplot_tips	fr	S12.P1	S12.P1	1-1	high	TRUE
ggplot_tips	fr	S12.P2	S12.P2	1-1	high	TRUE
ggplot_tips	fr	S13.P1	S13.P1	1-1	high	TRUE
ggplot_tips	fr	S13.P2	S13.P2	1-1	high	TRUE
ggplot_tips	fr	S13.P3	S13.P3	1-1	high	TRUE
ggplot_tips	fr	S13.P4	S13.P4	1-1	high	TRUE
ggplot_tips	fr	S15.P1	S15.P1	1-1	high	TRUE
ggplot_tips	fr	S15.P2	S15.P2	1-1	high	TRUE
ggplot_tips	fr	S16.P1	S16.P1	1-1	high	TRUE
ggplot_tips	fr	S17.P1	S17.P1	1-1	high	TRUE
ggplot_tips	fr	S18.P1	S18.P1	1-1	high	TRUE
ggplot_tips	fr	S19.P1	S19.P1	1-1	high	TRUE
ggplot_tips	fr	S19.P2	S19.P2	1-1	high	TRUE
ggplot_tips	fr	S19.P3	S19.P3	1-1	high	TRUE
ggplot_tips	fr	S19.P4	S19.P4	1-1	high	TRUE
ggplot_tips	fr	S19.P5	S19.P5	1-1	high	TRUE
ggplot_tips	fr	S20.P1	S20.P1	1-1	high	TRUE
ggplot_tips	fr	S20.P2	S20.P2	1-1	high	TRUE
ggplot_tips	fr	S20.P3	S20.P3	1-1	high	TRUE
ggplot_tips	fr	S21.P1	S21.P1	1-1	high	TRUE
ggplot_tips	fr	S21.P2	S21.P2	1-1	high	TRUE
ggplot_tips	fr	S21.P3	S21.P3	1-1	high	TRUE
ggplot_tips	fr	S22.P1	S22.P1	1-1	high	TRUE
ggplot_tips	fr	S22.P2	S22.P2	1-1	high	TRUE
ggplot_tips	fr	S23.P1	S23.P1	1-1	high	TRUE
ggplot_tips	fr	S24.P1	S24.P1	1-1	high	TRUE
ggplot_tips	fr	S24.P2	S24.P2	1-1	high	TRUE
ggplot_tips	fr	S25.P1	S25.P1	1-1	high	TRUE
ggplot_tips	fr	S26.P1	S26.P1	1-1	high	TRUE
ggplot_tips	fr	S26.P2	S26.P2	1-1	high	TRUE
ggplot_tips	fr	S26.P3	S26.P3	1-1	high	TRUE
ggplot_tips	fr	S26.P4	S26.P4	1-1	high	TRUE
ggplot_tips	fr	S27.P1	S27.P1	1-1	high	TRUE
ggplot_tips	fr	S27.P2	S27.P2	1-1	high	TRUE
ggplot_tips	fr	S28.P1	S28.P1	1-1	high	TRUE
ggplot_tips	fr	S28.P2	S28.P2	1-1	high	TRUE
ggplot_tips	fr	S28.P3	S28.P3	1-1	high	TRUE
ggplot_tips	fr	S28.P4	S28.P4	1-1	high	TRUE
ggplot_tips	fr	S29.P1	S29.P1	1-1	high	TRUE
ggplot_tips	fr	S30.P1	S30.P1	1-1	high	TRUE
ggplot_tips	fr	S32.P1	S32.P1	1-1	high	TRUE
ggplot_tips	fr	S32.P2	S32.P2	1-1	high	TRUE
ggplot_tips	fr	S33.P1	S33.P1	1-1	high	TRUE
ggplot_tips	jp	S1.P1	S1.P1	1-1	high	TRUE
ggplot_tips	jp	S3.P1	S3.P1	1-1	high	TRUE
ggplot_tips	jp	S4.P1	S4.P1	1-1	high	TRUE
ggplot_tips	jp	S4.P2	S4.P2	1-1	high	TRUE
ggplot_tips	jp	S4.P3	S4.P3	1-1	high	TRUE
ggplot_tips	jp	S5.P1	S5.P1	1-1	high	TRUE
ggplot_tips	jp	S6.P1	S6.P1	1-1	high	TRUE
ggplot_tips	jp	S6.P2	S6.P2	1-1	high	TRUE
ggplot_tips	jp	S7.P1	S7.P1	1-1	high	TRUE
ggplot_tips	jp	S8.P1	S8.P1	1-1	high	TRUE
ggplot_tips	jp	S9.P1	S9.P1	1-1	high	TRUE
ggplot_tips	jp	S10.P1	S10.P1	1-1	high	TRUE
ggplot_tips	jp	S11.P1	S11.P1	1-1	high	TRUE
ggplot_tips	jp	S12.P1	S12.P1	1-1	high	TRUE
ggplot_tips	jp	S12.P2	S12.P2	1-1	high	TRUE
ggplot_tips	jp	S13.P1	S13.P1	1-1	high	TRUE
ggplot_tips	jp	S13.P2	S13.P2	1-1	high	TRUE
ggplot_tips	jp	S13.P3	S13.P3	1-1	high	TRUE
ggplot_tips	jp	S13.P4	S13.P4	1-1	high	TRUE
ggplot_tips	jp	S15.P1	S15.P1	1-1	high	TRUE
ggplot_tips	jp	S15.P2	S15.P2	1-1	high	TRUE
ggplot_tips	jp	S16.P1	S16.P1	1-1	high	TRUE
ggplot_tips	jp	S17.P1	S17.P1	1-1	high	TRUE
ggplot_tips	jp	S18.P1	S18.P1	1-1	high	TRUE
ggplot_tips	jp	S19.P1	S19.P1	1-1	high	TRUE
ggplot_tips	jp	S19.P2	S19.P2	1-1	high	TRUE
ggplot_tips	jp	S19.P3	S19.P3	1-1	high	TRUE
ggplot_tips	jp	S19.P4	S19.P4	1-1	high	TRUE
ggplot_tips	jp	S19.P5	S19.P5	1-1	high	TRUE
ggplot_tips	jp	S20.P1	S20.P1	1-1	high	TRUE
ggplot_tips	jp	S20.P2	S20.P2	1-1	high	TRUE
ggplot_tips	jp	S20.P3	S20.P3	1-1	high	TRUE
ggplot_tips	jp	S21.P1	S21.P1	1-1	high	TRUE
ggplot_tips	jp	S21.P2	S21.P2	1-1	high	TRUE
ggplot_tips	jp	S21.P3	S21.P3	1-1	high	TRUE
ggplot_tips	jp	S22.P1	S22.P1	1-1	high	TRUE
ggplot_tips	jp	S22.P2	S22.P2	1-1	high	TRUE
ggplot_tips	jp	S23.P1	S23.P1	1-1	high	TRUE
ggplot_tips	jp	S24.P1	S24.P1	1-1	high	TRUE
ggplot_tips	jp	S24.P2	S24.P2	1-1	high	TRUE
ggplot_tips	jp	S25.P1	S25.P1	1-1	high	TRUE
ggplot_tips	jp	S26.P1	S26.P1	1-1	high	TRUE
ggplot_tips	jp	S26.P2	S26.P2	1-1	high	TRUE
